Medicine Type,Width (mm),Height (mm),Mask Area (mm^2),Perimeter (mm),Aspect Ratio,Extent,Solidity,Chain Code Length,Chain Code,Histogram R Mean,Histogram R StdDev,Histogram G Mean,Histogram G StdDev,Histogram B Mean,Histogram B StdDev,Histogram Gray Mean,Histogram Gray StdDev
Ampoule,12.24,32.24,178.04,112.71,0.38,0.45,0.65,332,"[2, 3, 2, 2, 3, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 6, 6, 6, 5, 4, 6, 7, 7, 7, 0, 6, 3, 3, 4, 6, 6, 6, 6, 0, 7, 7, 7, 5, 3, 4, 4, 4, 5, 6, 7, 0, 7, 7, 7, 7, 7, 7, 0, 0, 2, 1, 1, 0, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 7, 0, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 1, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1, 2, 4, 0, 1, 2, 3, 0, 6, 0, 6, 7, 6, 5, 5, 5, 5, 5, 5, 6, 6, 3, 3, 3, 3, 3, 4, 4, 6, 6, 7, 0, 7, 7, 7, 6, 7, 7, 7, 6, 0, 0, 2, 1, 0, 1, 5, 5, 5, 5, 5, 6, 6, 5, 5, 5, 5, 4, 5, 4, 4, 3, 4, 5, 4, 4, 4, 4, 5, 6, 0, 4, 5, 4, 5, 5, 6, 0, 1, 5, 5, 5, 4, 5, 5, 5, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3]",54.69,147.52,53.01,138.01,50.18,138.65,52.89,140.13
Ampoule,12.54,34.33,200.58,127.78,0.37,0.47,0.67,380,"[2, 3, 2, 2, 3, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 7, 6, 6, 5, 5, 6, 6, 0, 1, 7, 4, 5, 5, 6, 7, 6, 5, 6, 0, 0, 7, 5, 5, 3, 4, 5, 4, 5, 6, 7, 0, 7, 7, 7, 7, 7, 7, 0, 0, 1, 2, 1, 0, 7, 7, 7, 0, 7, 6, 7, 7, 0, 1, 0, 0, 1, 7, 0, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 4, 2, 3, 1, 0, 1, 2, 1, 1, 0, 1, 7, 7, 0, 2, 0, 2, 3, 7, 0, 2, 2, 7, 7, 7, 7, 6, 5, 5, 5, 5, 5, 5, 6, 5, 6, 5, 2, 3, 3, 3, 3, 4, 4, 6, 7, 5, 6, 0, 0, 7, 6, 7, 7, 7, 7, 7, 6, 0, 1, 1, 1, 1, 0, 5, 5, 5, 5, 5, 6, 6, 5, 5, 5, 5, 4, 5, 4, 5, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 6, 4, 5, 5, 6, 7, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3]",53.41,128.25,52.11,120.76,49.57,124.45,52.14,123.25
Ampoule,12.73,33.03,200.46,111.19,0.39,0.48,0.7,328,"[2, 3, 2, 2, 3, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 1, 2, 1, 1, 1, 0, 0, 1, 5, 6, 6, 5, 6, 5, 6, 7, 5, 5, 6, 7, 7, 5, 6, 0, 0, 7, 5, 5, 3, 4, 5, 4, 5, 6, 7, 0, 1, 6, 7, 7, 7, 7, 7, 0, 1, 1, 1, 1, 1, 7, 7, 7, 7, 7, 7, 6, 0, 0, 0, 0, 0, 7, 0, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 1, 1, 0, 2, 1, 1, 0, 7, 0, 1, 0, 2, 7, 0, 2, 2, 4, 0, 1, 7, 6, 7, 7, 5, 5, 5, 5, 5, 5, 5, 6, 5, 4, 2, 4, 3, 3, 3, 4, 6, 7, 6, 7, 7, 0, 7, 6, 7, 7, 7, 7, 6, 0, 0, 2, 1, 0, 5, 5, 5, 5, 5, 6, 6, 7, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 6, 5, 4, 5, 6, 5, 5, 4, 5, 5, 5, 4, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3]",53.52,117.47,53.05,116.69,51.41,120.47,52.92,117.33
Ampoule,13.24,33.52,186.75,160.48,0.39,0.42,0.61,503,"[2, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 7, 0, 1, 1, 6, 6, 5, 5, 6, 5, 6, 7, 6, 7, 6, 0, 1, 1, 2, 0, 2, 3, 3, 3, 1, 1, 7, 7, 7, 5, 5, 6, 7, 7, 6, 7, 0, 1, 0, 2, 6, 5, 6, 5, 4, 4, 6, 5, 6, 2, 2, 1, 0, 1, 2, 4, 3, 4, 5, 4, 6, 2, 3, 4, 6, 5, 6, 7, 0, 7, 6, 6, 0, 7, 7, 5, 3, 3, 3, 2, 4, 4, 4, 5, 6, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 1, 2, 1, 1, 1, 7, 0, 7, 7, 7, 7, 7, 7, 0, 2, 3, 2, 3, 2, 4, 0, 6, 0, 0, 0, 2, 3, 3, 2, 3, 4, 3, 4, 5, 5, 3, 1, 1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 1, 1, 6, 0, 1, 1, 7, 7, 0, 2, 2, 2, 1, 2, 4, 2, 4, 3, 3, 2, 4, 3, 2, 1, 2, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 0, 7, 7, 6, 0, 6, 7, 7, 7, 0, 7, 7, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 6, 7, 7, 4, 5, 6, 6, 0, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 7, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 6, 4, 5, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 6, 5, 5, 4, 5, 6, 5, 5, 5, 6, 0, 1, 5, 5, 6, 5, 5, 4, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 3, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3]",31.62,82.33,32.47,86.99,37.55,120.75,32.14,85.26
Ampoule,12.11,34.08,191.79,144.55,0.36,0.46,0.66,456,"[2, 3, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 1, 2, 1, 1, 0, 0, 1, 7, 6, 5, 5, 6, 5, 6, 6, 7, 6, 0, 1, 1, 1, 7, 0, 7, 7, 0, 1, 1, 0, 5, 6, 5, 5, 6, 5, 5, 6, 7, 7, 6, 3, 3, 3, 4, 2, 2, 2, 3, 4, 6, 3, 2, 3, 4, 5, 6, 6, 7, 7, 7, 7, 5, 6, 0, 1, 7, 7, 5, 5, 3, 3, 3, 2, 4, 4, 4, 5, 6, 7, 7, 0, 7, 7, 7, 7, 7, 0, 0, 2, 1, 1, 1, 0, 7, 7, 0, 7, 7, 0, 2, 2, 1, 7, 7, 7, 0, 2, 3, 3, 2, 3, 3, 3, 3, 4, 5, 5, 5, 2, 1, 1, 0, 1, 1, 0, 2, 3, 1, 1, 0, 7, 0, 2, 0, 2, 0, 2, 7, 7, 0, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 3, 2, 4, 0, 0, 2, 3, 3, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 5, 3, 3, 3, 3, 3, 3, 3, 4, 6, 7, 7, 7, 7, 7, 6, 5, 6, 6, 7, 6, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 2, 4, 3, 3, 4, 6, 6, 0, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 6, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 0, 1, 5, 4, 5, 5, 6, 0, 5, 4, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 4, 5, 5, 4, 5, 3, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3]",47.03,165.18,50.96,195.09,55.56,220.85,48.82,178.61
Ampoule,12.29,32.29,194.33,126.23,0.38,0.49,0.7,395,"[2, 3, 1, 2, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 7, 0, 1, 7, 6, 5, 5, 6, 6, 6, 6, 7, 0, 1, 1, 0, 2, 3, 3, 3, 1, 1, 7, 7, 7, 5, 5, 6, 7, 6, 7, 0, 2, 0, 2, 7, 0, 4, 6, 7, 5, 6, 5, 5, 6, 7, 7, 5, 5, 3, 3, 4, 6, 6, 5, 3, 3, 3, 2, 4, 5, 4, 4, 6, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 1, 2, 1, 1, 1, 7, 0, 7, 7, 7, 7, 7, 7, 0, 2, 2, 3, 2, 7, 0, 0, 2, 3, 3, 3, 2, 4, 3, 4, 5, 5, 3, 1, 1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 7, 0, 2, 2, 0, 0, 0, 0, 7, 6, 6, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 7, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 6, 5, 4, 5, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 0, 1, 5, 4, 5, 5, 6, 0, 1, 5, 5, 4, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3]",31.71,82.63,32.78,85.87,35.39,110.79,32.43,86.21
Ampoule,12.75,35.94,222.77,153.97,0.35,0.49,0.67,467,"[2, 3, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 5, 5, 6, 5, 5, 6, 5, 6, 6, 6, 7, 6, 6, 6, 5, 6, 0, 7, 7, 5, 6, 7, 0, 1, 1, 2, 2, 2, 2, 4, 4, 1, 2, 3, 1, 1, 0, 2, 3, 3, 3, 1, 1, 7, 7, 7, 5, 5, 6, 7, 0, 0, 1, 7, 7, 6, 5, 6, 7, 4, 4, 5, 4, 5, 6, 6, 0, 1, 1, 0, 6, 7, 4, 4, 3, 4, 6, 7, 5, 5, 3, 3, 3, 3, 3, 4, 4, 5, 6, 7, 7, 7, 0, 7, 7, 7, 7, 7, 0, 1, 2, 1, 1, 1, 0, 7, 7, 0, 7, 7, 7, 6, 0, 0, 2, 3, 3, 2, 3, 0, 0, 0, 2, 3, 3, 2, 4, 3, 3, 4, 5, 5, 3, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 0, 1, 7, 0, 2, 1, 1, 7, 0, 0, 1, 2, 4, 2, 2, 3, 4, 2, 4, 2, 3, 3, 3, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 6, 6, 7, 7, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 0, 6, 6, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 7, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 6, 5, 6, 5, 6, 5, 4, 5, 5, 4, 5, 4, 3, 4, 5, 4, 4, 4, 4, 4, 6, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 6, 5, 5, 4, 5, 5, 5, 5, 5, 6, 4, 6, 4, 6, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3]",39.72,90.33,40.84,94.56,41.91,105.33,40.35,93.03
Ampoule,12.46,34.49,196.64,141.43,0.36,0.46,0.63,437,"[2, 3, 1, 2, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 7, 0, 1, 1, 6, 6, 5, 6, 5, 6, 6, 6, 7, 6, 6, 6, 6, 0, 7, 7, 5, 6, 0, 1, 1, 0, 1, 1, 7, 7, 5, 5, 3, 3, 4, 5, 6, 7, 5, 3, 3, 3, 3, 3, 4, 4, 5, 6, 7, 7, 7, 0, 7, 7, 7, 7, 7, 0, 1, 2, 1, 1, 1, 7, 0, 7, 7, 7, 7, 7, 7, 0, 2, 3, 2, 3, 1, 7, 0, 0, 2, 3, 3, 2, 3, 3, 4, 3, 4, 6, 5, 2, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 7, 0, 2, 2, 3, 3, 3, 3, 3, 3, 2, 4, 2, 3, 0, 2, 3, 3, 3, 3, 3, 1, 6, 7, 7, 7, 0, 7, 6, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 7, 7, 7, 4, 6, 6, 7, 6, 6, 7, 5, 5, 5, 5, 5, 5, 5, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 7, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 4, 5, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 0, 1, 5, 4, 5, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3]",32.31,88.81,33.0,89.6,33.83,105.78,32.63,89.4
Ampoule,12.68,35.49,210.36,146.19,0.36,0.47,0.65,456,"[2, 3, 2, 2, 2, 3, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 0, 0, 0, 1, 1, 5, 5, 6, 5, 6, 5, 6, 6, 6, 7, 6, 0, 1, 2, 0, 0, 2, 3, 3, 3, 1, 1, 7, 7, 7, 5, 5, 6, 7, 0, 0, 2, 7, 7, 7, 6, 4, 6, 7, 5, 5, 2, 4, 3, 4, 6, 3, 4, 2, 2, 4, 4, 6, 7, 5, 5, 6, 0, 7, 7, 5, 5, 4, 4, 5, 6, 7, 7, 7, 0, 7, 7, 7, 7, 7, 0, 1, 2, 1, 1, 1, 0, 7, 7, 0, 7, 7, 6, 0, 7, 0, 2, 3, 3, 3, 2, 4, 0, 1, 7, 7, 0, 2, 2, 3, 3, 3, 3, 3, 4, 6, 4, 3, 1, 1, 0, 1, 1, 0, 1, 2, 3, 1, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 2, 4, 3, 2, 3, 3, 3, 3, 2, 4, 0, 1, 2, 6, 0, 6, 6, 7, 7, 0, 0, 7, 7, 7, 7, 7, 3, 4, 6, 5, 5, 5, 3, 4, 6, 6, 0, 0, 6, 5, 6, 0, 1, 5, 6, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 2, 0, 6, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 6, 5, 6, 5, 5, 6, 4, 5, 5, 4, 5, 4, 3, 4, 4, 5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3]",45.23,157.4,46.35,163.15,47.35,172.52,45.79,160.48
Ampoule,12.75,32.75,192.48,123.25,0.39,0.46,0.68,378,"[2, 3, 1, 2, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 7, 0, 1, 7, 7, 4, 6, 6, 5, 6, 6, 6, 7, 6, 6, 6, 6, 0, 7, 7, 5, 6, 0, 1, 1, 0, 1, 1, 7, 7, 5, 5, 3, 3, 4, 6, 6, 5, 3, 3, 3, 3, 4, 3, 4, 5, 6, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 1, 2, 1, 1, 1, 7, 0, 7, 7, 7, 7, 7, 7, 0, 2, 2, 3, 3, 2, 6, 0, 0, 0, 2, 3, 3, 2, 3, 3, 4, 4, 5, 5, 3, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 1, 6, 0, 0, 2, 0, 2, 6, 7, 6, 0, 1, 1, 2, 4, 0, 0, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 7, 6, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 6, 5, 6, 5, 4, 5, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3]",39.07,119.15,39.73,121.53,41.78,140.18,39.48,120.73
